

0.000000000  Node Startup
0.000000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:80(service::exists) [topics: /rosout] waitForService: Service [/gazebo/set_physics_properties] has not been advertised, waiting...
591.347000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:122(service::waitForService) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states] waitForService: Service [/gazebo/set_physics_properties] is now available.
591.431000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-ros-2.5.14/src/gazebo_ros_api_plugin.cpp:2083(GazeboRosApiPlugin::physicsReconfigureThread) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Physics dynamic reconfigure ready.
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/include/gazebo_plugins/gazebo_ros_utils.h:95(__cxx11::string gazebo::GetRobotNamespace) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Laser Plugin: Using the 'robotNamespace' param: '/'
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/src/gazebo_ros_laser.cpp:111(GazeboRosLaser::Load) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Starting Laser Plugin (ns = /)
2576.098000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.150000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 6 - front and fleft
2576.192000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.257000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.305000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.355000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.411000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.466000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.504000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.564000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.617000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.664000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.709000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.756000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.808000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.844000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.894000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.949000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2576.994000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.042000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.092000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.143000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.194000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.242000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.294000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.343000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.391000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.444000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.493000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.541000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.593000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.643000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.693000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.746000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.794000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.843000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.893000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.945000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2577.993000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.043000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.093000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.144000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.194000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.244000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.294000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.343000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.393000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.443000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.492000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.543000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.593000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.649000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.699000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.746000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.796000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.844000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.893000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.940000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2578.999000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.052000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.102000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.152000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.195000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.246000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.297000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.343000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.394000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.443000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.492000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.543000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.593000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.645000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.694000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.745000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.793000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.847000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.897000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.949000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2579.993000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.044000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.093000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.143000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.195000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.243000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.293000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.343000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.394000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.443000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.493000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.550000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.599000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.649000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.695000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.744000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.791000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.843000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.893000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.943000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2580.994000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.044000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.090000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.140000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.193000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.242000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.294000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.343000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.393000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.444000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.493000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.542000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.600000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.646000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.694000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.744000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.798000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.844000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.890000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2581.943000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.000000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.043000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.098000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.145000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.194000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.255000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.304000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.345000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.400000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.446000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.498000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.548000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.592000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.644000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.694000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.743000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.793000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.844000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.894000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.942000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2582.993000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.043000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.098000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.145000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.194000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.242000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.294000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.344000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.393000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.444000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.494000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.544000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.593000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.643000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.694000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.744000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.793000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.843000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.893000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.945000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2583.995000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2584.046000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
